label,content
2,自己感受，，反正已经联系客服给我补发了
1,"外观包装：包装完好
美观程度：颜色淡雅，外形简洁
使用体验：很好
瓷质效果：不错"
2,瓷发黄，其他还好，退了。
0,服务态度太差了，建议不要买这家的
0,购买体验巨差，没有遇到过这样的店家，瑕疵品巨多，勺子好多个划手，不小心容易划破，碗底也有问题，一共10个碗一半碗底没打磨好，放筷子的简直不用说了，上图自己看，都说好愿意自己承担运费，说好可以换，然后拒了两次，每次都让我重新申请，说什么手滑点错，财务要依次处理就让等等什么的，简直是太拿消费者开玩笑了，这样的店家不知道为什么还能在京东存在！！
0,一般情况，有一个杯有杂质，说好的给发一个，也没收到
1,超级可爱的杯子，一如既往的喜欢野兽派
2,做工很一般，碗里面有个明显的瑕疵，对付用吧，懒的换和退了
0,"首先 我既不是同行 也不是测评 就是普通老百姓 不存在什么恶意评论 就事论事
我买了18头盘子 倒是没多少钱 运过来就碎了一个盘子 家里一直没人在 今天家人拆开 说是碎了 而且还给少发一个面碗 大家拍的时候一定慎重 因为这家售后太烂了 收到货盘子碎了 肯定第一反应是扔了别划破手 谁**的第一反应是先拍照 问客服 客服说必须得有开箱视频和图片 合着平常老百姓买东西 收到快递先拍开箱视频和开箱图片 真逗
便宜是真便宜 只能说 第一盘子质量太差 便宜没好货 性价比太低 而且容量太小
第二 包装太差 我想不止我一个人碎过盘子 然后一出问题商家就赖快递 也理解 商家要在这么低的价格挣钱 肯定是得有点豆腐渣工程得意思
第三 售后太差 客服也是乖乖听话的打工人 让说啥就说啥 理解。
总而言之 我用京东这么多年 从来没遇到这种情况 也头一回写这么多字。
供消费者参考。随便用一下，寄回来碎了就碎了 心大可以买。"
0,很失望，杯子的颜色和图片上太不一样了，色差很大
1,"这款陶瓷杯挺精致的，外观设计非常好看，内部抛光处理很OK
也可以做咖啡杯，陶瓷的耐脏，还送了一根精致的汤钥匙……………"
2,杯子质量一般，不值这个价钱。粗糙
0,差评，质量太差，碗有破损，而且有部分污渍洗也洗不掉，勺子有裂口，五星差评
2,没有以前买的号。比较粗糙，以前的比较光滑，然后这个有瑕疵退换特别麻烦。
1,"做工还是不错的。
美观程度：很漂亮，也很时尚！
外观设计：很有创意不错！
表面手感：搪瓷的，手感无敌！
实用效果：用这个杯子，我觉得就是一种情怀！情怀无价！
其他特色：值得推荐的好物件！"
2,盘子和碗都太小
2,商家态度不错但是拿到的时候杯炳上面裂开了
1,"包装
非常严实，一点没有破损，老板用心了。碗质量挺好，便宜不贵，重点是包装的非常
用心，每个独立包装很厚的泡沫，扔垃圾就
扔了半袋子，包装用心，不错挺好的"
0,瑕疵，不爽
0,"调换了货品，还是瑕疵太多，托盘和盆就是晃悠。这次茶壶没有问题了，壶盖确是痕迹累累。托盘上还是有胶。这次包装和上次也不一样，盖子上的胶水啊，看的就差劲。
这就是小作坊的货品。谨慎购买。
值得赞赏的是售后态度和速度。"
1,买的时候还有点怀疑，毕竟京造还是一个年轻的牌子，这么多产品，品控是个问题。但是收到以后感觉还是挺好的，性价比高，样子简单大方，细节处理的也好。
2,简简单单就加条描金，价格就差别那么多。但质量一样没型没款，描金手艺差，有突点。总之，不怎么样。
2,特别特别特别特别小，懒得退了，要买的小伙伴一定看好尺寸再下单
1,"外观包装：包装得特别牢固，一层层好几层，碗筷寄到都很好，没有磕碰到。
美观程度：餐具很漂亮，光泽我和，也很厚实。
商品特点：如果能多一点长盘子和汤碗就好了。"
1,非常喜欢，头天下单，第二天就送到了，非常满意，小碗的质地细腻光滑，图案漂亮，瓷质好，釉面光滑细腻，值得拥有，家里人都非常喜欢，相信京东自营品质。
1,新年换新碗，4.5的感觉有点小，还是5寸的比较合适，质感很好，值得购买
0,说了补发的碗6天了还没发货。永远在催，
2,外观包装：这个包裹，打扫了10多分钟
0,家里面有小孩就不太建议买了，底部特别锋利，扎手。我也是亲戚家小孩说痛我才发现的。客服说叫我用砂纸打磨一下就好了。我也懒得弄了。太危险了差一点伤到小孩
0,做工不细，盖子改不上，勺子还掉漆了
1,胎质细腻，光泽明亮，非常好用
1,宝贝收到了，物流发货很快，一看就是正品，材质非常够用，喝水很方便，客服服务态度很热情，有问必答，很有耐心，很满意的一次购物，推荐购买，
1,平时在家自己煮几味，这套碗具颜值相当优秀，边边的银色格纹，在灯光下闪亮亮的，很高端的感觉。拿起来也比较轻，不会很重。平时洗碗也容易清洗，油迹一洗就去，我是相当喜欢。还打算弟弟家入伙了，送一套给他。好好?
2,这套茶具不值这个价，我很少评论，这次忍不住吐槽。杯子有小瑕疵不说，包装真的太差劲了，纸板和报纸塞在里面。
2,实物和广告差十万八千里。颜色完全不一样，质感也差得远
0,质量差的#，和乞丐用的碗一样，一个碗２个大缺口，边上的线条轻重不均，产品不全，还不如塑料碗完整，这样的产品也敢上架，重重的打了京东的脸
2,有股陶瓷的土味儿，不知道是什么原因，总体尚可
2,遇到热油，炸一个
0,有一个碗口不光滑，古了点包不知道什么原因，
2,一般般 觉得有点小贵 下面有点缺了的 上面有个黑点
1,"美观程度：外观美观简洁大气
花型设计：花形美观简洁大气
清洗难易：清晰简单容易
做工品质：做工精良十分好非常不错歪瑞古德
瓷质效果：拿来成菜是可以的 很好很棒很不错很有秀好的好的"
1,杯子质量很好，有点小份量，杯子表面光滑，可以放心使用，非常喜欢有杯盖的杯子，杯盖设计很合理，有小凹槽，正好放勺子，夏天再也不担心落小虫子了。
2,价格便宜，美观好看，图片看着漂亮精致，但收到货后发现做工比较粗糙，瑕疵不少，京东自营的商品质量也越做越差，可能是价格便宜，还是退货吧
0,有好多花纹的，图片根本没拍出来。
2,盖子卡的不够牢固
1,非常质朴的主人杯，颜色低调耐看，非常符合本人的风格
1,产品质量很好，釉面洁白细腻，造型独特，厚薄适中，绝对的高颜值餐具，越看越喜欢。
1,再次购买这种款式的汤碗，挺精致的，摸上去很光滑，厚度大，很耐用。秒杀时买的，价格比上次购买的更便宜，物流速度也很快，包装很严密，每一个碗都没有任何破损或者裂缝的痕迹。
2,商家请摸着你的良心说，这是一种东西？我这兰草短的跟个什么似的，服了
2,"东西收到后打开看了一下，很一般。不太值十几块一个的价钱。一盒里面几个杯子厚薄都不一样。物不值价，跟宣传上的差距巨大，应该是他们最差的产品。也许少有运气好的小伙伴能买到和宣传片上的品质。
出水难易：敞口的出水难？
包装特点：包装很好
材质特点：一般般
容量大小：合适
清洗难易：还没用"
2,质量一般吧  茶宠是塑料的  茶盘也不太好  这个价钱初学买着玩吧
2,景德镇的有好有差，这个算中等。汤锅口不圆，还是盖子不平，盖不合缝。反映了，让我给运费，可调换。协商后，才同意给运费。易碎品，算了吧。
1,"颜值不错。是我喜欢的极简风。
大小也跟我预想的差不多。
挺好的
做工也很好，很光滑"
0,质量不咋地，用了几天碗就裂开了，心碎?
2,用了两天才发现杯底有点裂开
1,"出水难易：较容易！
包装特点：很大气很美观！很上档次！
材质特点：美观实用！
容量大小：茶壶容量较小，不大够喝！
清洗难易：比较容易！
总体来说还是比较满意的一次购物！搞活动二百多一点买的感觉性价比还是挺高的，颜值也可以，买来送人，希望朋友会喜欢！值得推荐！"
1,景德镇官方高档餐具碗碟套装影青现代简约釉下彩陶瓷饭碗盘组合26头已收到货，手感不错。轻盈，光泽度也很好。包装用心、外观精美；漂亮大方、美观大气；瓷质细腻光滑，不粘油好清洁；形状大小适中，物美价廉，值得购买。外包装很严实，里外包的很好，有泡沫裹无破损。京东快递送货到家，超赞！
0,坏的还不给退款
0,"瓷质效果：碗底太粗糙了
外观包装：发货时也不看的吗，筷子少了一双"
0,要不是评论必须点一星 我连一星都不想点 卖家态度牛皮的很 惹不起 退货我们可以选择 但是问题耽误我们这么久的时间 你退不起  而且我只能说一分价钱一分货 这个碗和盘子特别薄 稍微一碰就容易碎的那种 而且边上还有脏东西 都洗不掉 真心建议 慎重购买！！！
2,质量真的是不好，其实价格不便宜，怎么都觉得比我买东西送的还差。只是觉得麻烦，就不退了。
1,非常好，做工可以，对得起这个价格，值得购买
1,"外观包装：包装很严实，不错
美观程度：好看
商品特点：物美价廉
买了两套发现有一个碟子开裂，联系客服马上安排补发，服务好评！"
2,整体不好，什么型都有
1,店家每次的包装都好几层，非常非常安全，一层又一层的包裹来。这次也是，路途遥远，安全到达。这个小碟子只能放点小菜。是比较特别的八角形的小盘子。花色收到以后比图片看上去更漂亮。色彩搭配非常柔和。不同的色调之间色彩丰富配比柔和。古朴爱不释手。
1,在春节期间还是能做到次日达很守信用，值的点赞?。外观比较大气，效果也非常理想，用了一周了很满意达到了我的预期效果，值得推荐。
2,美观，服务态度好，物流也快，但产品不透气
0,垃圾，退货还要自己付运费。一股很重的塑料味。
1,碗筷很好看，家人都很喜欢
1,质量不错，可惜大了点。
1,颜色和质量都非常得好买，这两个相当于试用一下，马上还会继续购买质量特别得好，我会推荐给朋友们都去购买，预计需要六个碗，下次继续购买吧
0,质量堪忧啊 用一次就裂开了
1,碗的质量没啥说的，很有质感，隔热很好，釉彩非常亮，特别漂亮
2,外包装完好无损，用保鲜膜包的挺好的。里面包的也挺好，无破损。就是碗口的黑边宽窄不一样，有的碗底无釉，太黑了。
1,"美观程度：非常好
使用难易：简单
瓷质效果：非常好
瓷质品质：高级
物流非常快，并且达到之后拆箱检查没有任何损坏，京东物流可以说是非常安全可靠，商品质量整体非常好，没的说。"
0,真是便宜没好货啊！质量很一般很一般！
2,价钱在这里也不好说啥的，反正用得行就行了，暂时没有太大的品质要求，这个还是符合暂时使用要求的。
1,质量还可以，碗碟等还是挺多的，性价比不错。物流很快，晚上下单第二天早上就到了，包裹的严严实实的没有磕碰的痕迹。京东自营还是很方便的。
2,色泽发暗，杯盖和杯底有瑕疵，有小坑，还有小黑点，不值这个钱。
0,很多碗有缺损，其中有一个还是椭圆的
1,包装高大上，不敢相信是碗，打开一看惊艳无比，完全超出期望值，这个是买过最为满意的，厚实，光滑细腻，沁人心脾的颜色，大大的?
1,真的很好，价格也不贵，自己又买了他们店里的羊脂玉茶壶，感觉每天都要泡上一壶才行！
0,第一次遇到主图产品只有一个产品，但详情里却是两个产品随机发货的情况，太坑了！第一次给一星评价，除了产品描述不清外，就是产品也不咋地、没有茶漏、杯子壁上很多黑点，让我想起街边2元店的产品…
0,**商家  谁买谁上当 八个碗没有一个好的
0,打开居然有一个列缝了的
2,杯盖漆面有磨损，质量一般，小勺做工粗糙手感不好
2,杯身太薄
2,"1、京东售后服务确实不错，杯子有瑕疵立即换新，服务满分！
2、收到第一个有裂纹和破口，换新。"
0,打开后发现有烂的
1,给同事送礼，反馈不错，质量也很好，看着高端大气！
1,"外观包装：特别严密严实严谨
美观程度：光滑光亮瓷体细腻又厚实
商品特点：大气，品质好，大小适中，价格太实惠了，打造无敌性价比。
使用体验：重量适中，非常顺手，是买到的最好的瓷盘子，
瓷质效果：非常好。会回购的，
隔热效果：特别好。不亏是景德镇的。感谢京东跟店家提供优质商品和快捷服务。"
0,#，开始没发现，加上水才发现，这垃圾处理的东西，挂上来卖，大家别买了，这都是残次品，处理的，
2,宝贝收到了，一开始被颜值吸引，购买了，包装也是很不错没有碎的，失望的是盘子底部，没有烤瓷，买的时候也没有注意看这个细节，收到了才发现，整体的颜值很不错，只是底部真的挺影响使用的，也懒得退了，将就用了，有介意的朋友还是慎重考虑一下
0,你看看给的啥勺子
2,喝茶这样的被子太小了！！！
0,换货了，内胆还是不圆，真想退货了，还不能过滤碎茶叶！
0,差评，杯子大小不一样，还不圆，壶里有疙瘩
1,杯子质量不错也好看，值得购买。
2,杯底不光滑，明显瑕疵，拍照不太明显，看金边能看到缺角问题。
0,内包装泡沫是烂的，碗也碎的，手指也被划破
2,一分钱一分货，知足
0,挺辣
2,蛮多瑕疵的
2,**买几块钱  就少印了4个字
0,碗还没用，但是跟突然相差不多，主要的问题是，商家发货贼慢，买过来要半个月差不多！！！！本来想退的，提交退货就给发过来了，总之，商品还好，就发货速度太慢！
2,还阔以
0,送的起送，送不起就拿好的收费，这个给你全家用吧，这么恶劣的产品也拿出来卖。有没有道德底线
2,收到货烧水器有两个角断了，第一时间跟客服联系，客服说换货，但看不影响使用就没有换！整体还是可以的！
1,杯子很好，很喜欢，可惜有破损一个，客服服务很好，马上补发，以后有需要还会回购的
0,不错不错不错不错不错不错不错不错不错不错不错不错一般
2,好小呀，而且为什么盘子的花感觉是凸出来的呢，感觉不好
2,没想到收到货还有次品，景德镇的瓷器也没有想的那么好? 还是牌子呢
1,"大小合适
喝茶正好 很喜欢"
1,第一次购买这个景德镇的陶瓷，包装非常完美，外表看起来质量很好，白如玉，明如镜，档次高！这个陶瓷碗一共有10套，家里来客人也没有问题，性价比还是比较高的。
2,"有瑕疵
外观包装：还行。
瓷质效果：一般。
使用体验：一般"
0,做工好差，杯子有明显划痕，杯身印花残缺，壶身毛刺明显。
0,第二次一星，少一头小问题，主要是问客服爱答不理的，怎么？特价买的不愿意搭理？！早点黄吧，没见过这么垃圾的店，垃圾的人！！！！！！！！！！
1,质量一般，有明显的凹坑、黑点，有的地方手感比较粗糙。
2,放不稳，还容易破，手被划伤
0,漆面有破损，质量很一般。杯盖不合适。做工粗糙
1,一直信赖的餐具品牌 质量非常好 款式简单大方 家装节搞活动购买的 超值 店家态度特别好 送货也很及时 赞一个?
1,买了大号，专门做水煮鱼，毛血旺，很美观，大号外观很赞，资质很厚实，质量很好，厚实一点端盘子不会烫手。摆放桌面上很漂亮。。
2,碗底手感不好，很粗糙
1,很喜欢这个颜色，整体质感就很高级，这个图案也好精致，古风的感觉立刻就出来了。爸爸拿在手里就说和那些便宜的就是不一样哈哈
0,看着评价买的，结果失望了，真还不如超市买的…我想说都是刷出来的吗？
1,漂亮，轻巧，骨瓷就是薄，一套很实用，性价比不错，后续又单独买了几个6寸的汤碗，京造的东西品种越来越丰富，品质也越来越好，精致讲究
2,实用效果：别的不说，就这真的不实用，杯把设计的是个啥，端又端不住，烫死人，别买千万别
0,真心不爽，实物与图片相差太大
0,盘子开孔根本不对称，相差最少2公分，这个明显就是次品；好意思京东自营~~~~~~~~
1,非常喜欢，物品包装严实，完好无损，非常感谢
0,很少吐槽购物但这个杯子我必须吐槽了，谁用谁烫手我几十块钱瑞幸，星巴克的杯子都不烫手请不要@了好吗？做不好就不要做京造不是滥造！
0,物流很慢，客服一个都不理人。差评。果断差评。
1,买了好几次了，质量很好，颜值也高。
1,非常不错的一款茶具，材质非常好，同意，非常好看，很喜欢。
0,东西没收到，是谁签收的，东西在哪
1,宝贝收到了，也已经试用了一点时间首先是杯子非常漂亮而且价格也不贵，质量还很好，其次是京东快递小哥很负责任疫情期间由于工作需要没办法曲快递一直都是由京东快递小哥保管的非常感谢京东快递小哥如此的贴心服务。
1,"外观包装：包装很严实，没有破损。
美观程度：自己比较喜欢这套颜色花型。
商品特点：白色上一个花型做点缀看着不单调。
使用体验：使用感觉还挺不错的，也美观。
瓷质效果：外观看着非常光滑，拿到手里挺有质感，非常不错的一套餐具。
隔热效果：不是特别薄的那种，用起来效果还不错哦。"
1,总体来说还是非常满意的！很高大上的一套餐具，包装很严实，没有破损，配送也很快！就是饭碗有点小，直径只有10厘米，小孩用不错，大人嘛就要添饭了。汤碗带盖的，这个很实用啊！特别现在天冷，有盖子能保温。总体评分是五星！
1,马上过新年了，想着给家里添置点家具，发现这款图片漂亮，就果断下单了，釉下彩安全放心，第一天下单第二天就送到了，很满意，推荐
0,杯子盖子不平，物流很慢，周日下的单到周五才到的！
1,做工精细，售后服务非常好
2,很好看
2,东西一般    装个凉菜还行     用来放微波炉里用可能会裂
1,"美观程度：盘子中规中矩 用着顺手 ！
清洗难易：挺好清洗的 也方便打理 挺不错的 ！
做工品质：做工挺精细得 没有太大的槽点 比较平滑 也没有太多的黑点"
0,"美观程度：不好看
表面手感：不好
实用效果：不好用
外观设计：不好看"
1,茶杯的包装非常的好，保护的很到位。茶杯也非常的好，整体都很白，白的剔透。茶杯壁薄厚也适中，用起来也比较顺手。总之买回来很喜欢。
2,看这个还不错，但是盘子的大小不一样，不知道是不是产品有问题
1,随着一堆东西一起买的，原本以为瓷器会里三层外三层包装，意外的是包装非常简单，但是东西完好无损。碗的大小合适，比较厚，整个碗看上去质量非常好。比较重。
1,好漂亮啊！刚开始只是抱着试一试的心态去买，没想到收到货时被惊艳到了，好好看。?做工很精致，基本没有瑕疵，泡沫包装很好，碗没有受到伤害，很值的一次购物，么么哒！
0,两个盖严重瑕疵，选的自营店，售后一塌糊涂，补发太慢，耽误事，选择京东就是为了稳妥，结果还严重耽误事！
0,这一套还可以，上一套那个煲盖子放上面直接掉下去，找客服就让整套退换，就不能给我发个盖子过来？
2,看着大，实际挺小的，而且碗都有瑕疵，不过整体质量看起来凑合
2,"首先声明一下，本人很少评论（在京东买了8年多，2013年只买过一单就不算了。这好像是第2次评论）
盘子有轻微划痕（估计是重叠包装所致）
盘子器形不规整（手工所致）
釉面气孔多，有点糙（是土的问题？）
有个盘子边沿收口有缺（图片-单个盘子那个白色地方）
结论：一般般，没有达到心里预期，有点失望?。当然，那个金色logo很漂亮"
0,非常不满意，图案用指甲一擦就掉了
1,good，非常不错，简单耐看，价格实惠。
2,颜色和图片上出入也太大了吧？真不敢恭维！
2,之前买过一组4.5寸的碗，觉得很精美。再次购买发现做工粗燥，碗的文字很暗淡无光，如果这些碗真是日本生产的话，将改变我对日本造的看法。
2,凑单买得，感觉就像一个玩具，根本不值哪个价。
0,拿回来一个是坏的
0,残次品、质量差、形状不规整、有黑斑
2,收到货后发现杯盖有磕碰，虽然可以换货，但是太麻烦了，给个中评吧??
0,有点失望  不值这个价钱
2,真心感觉里边的茶具质量不怎么样！
0,好不容易发过来却是破的。
2,一买就降价
2,杯盖属实次，质量与价格不符
1,三才盖碗 170ml 大小合适真的是爱了。店家送的2个同系列瓷茶杯用起来也相当顺手，推荐爱喝茶的朋友们抓紧入手 性价比很高。
0,产品忽悠人的。
2,颜色挺清爽的，还挺厚实！
2,还可以，一般
1,"简单大方，是我想要的。
老板人很好，碎的磕瓷的都答应补发，虽说要等到年后了，还是很敬佩老板这服务，赞赞的。
对京东的信任从来不曾失望，爱上京东了，怎么办？
嘻嘻(?˙︶˙?)"
0,做工品质：细节可以接受，但是没想到第一次加热就崩裂。包装和信息都是可以微波炉，但也就是微波炉中火一分钟就裂开，万幸芝士吐司没有弄脏，还挺好吃?
2,不废话  盖子内侧是裂开的
1,真的很不错，本人非常喜欢，原本害怕破损，看到后包装真的好，下回还会购买，超喜欢，超喜欢?
2,一个碗是破的，缺口向下摆放，里面无碎片，明显是故意放的。请贵司加强管理！有配送员做证！
2,东西便宜，配套齐全，但是质量比较差。
0,细节太差了，影响美观
0,配的勺子做工之差，棱角都没抛光。割嘴。杯子工艺也值不了这个价！一会儿上图，这会儿正在郁闷中！完全不是自营的水准！
1,很不错的陶瓷茶具，五个杯子，五种颜色，杯子不是很大，配家里的茶壶刚刚好，杯底都有条小金鱼，古朴而不绚丽，低调而不单调，家里备用正合适。
1,不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！价格合适，颜值很高，日常用完全没问题。
1,"还可以，很便宜，也挺好用的哈哈哈哈，
外观包装：外观还行
美观程度：谈不上漂亮，做工也一般，但是便宜
商品特点：碗倒是没有什么特色的
瓷质效果：一般般，毕竟价格便宜还好"
2,一个杯子上碰掉两块，杯口一个杯盖一个，给两星我都觉得多了…
1,发货快，包装好，实物与描述一致，物流快，小哥热情周到，一切非常满意，给评全五星谢谢。
2,有小瑕疵，感觉一般般，谨慎购买
1,这个碗是真的很漂亮，刷碗时不小心打碎了一个，前一阵还摔了个小碟子。这次一起补全了，讲究摔一个买两个，质量还是一如既往地好。
0,各种质量问题，购买需谨慎
2,东西还可以，没有惊艳，加个偏贵
1,货也收到  就是不知道货怎么样  因为送到老家  自己不在家 老爸老妈说不错很喜欢   爸妈都说好那应该不错了  如果有需要还会来买
0,不满意！特别交代图片里面的盖子，发来还是这种盖子，而且釉质是黄黄的很难看！本来打算到新房子用的，这样太影响心情了！
0,破了 不给补 呵呵 大家别买
2,这算不算次品？
0,倒热水进去有怪味，快递倒是没问题，物流快，没有瑕疵，看起来也不像二手产品，被子边缘没有破损之类的问题，杯盖也没有问题，就是这个味道很奇怪，有种塑料的味道，还很冲，一个陶瓷杯子总不至于不能装热水吧，怀疑是里面涂层的问题
1,做工很精致，画的也不错，像件工艺品，家里放了一套，公司放了一套，很显档次，看上去比较高大上，平时泡茶都比较有感觉了。推荐。
0,便宜又便宜的坏处，瑕疵太多，疤点、磕碰太多，介意的慎买。
2,还行吧，跟超市卖的差不多
0,质量不好，洗好消毒已经破裂。最关键的是，我买了多套，商家少发货，春节回家联系客服不理，没有人回答你少商品怎么办？只说你已经签收了。差评，下次不能相信了。
2,可以，带勺子不错。不过盖子有点晃不稳。
0,六个碗小的很，够谁吃饭
1,人无完人，碗无完碗!虽说，有小小的瑕疵，但总体质量较好!这个性价比超高，双十一大促!
1,这个花瓶挺不错的，颜色什么的都很喜欢，分量还挺重，，放着挺喜气。
0,垃圾杯子也卖30块一个
2,就是刚刚用了几天就掉漆
1,"包装特点：包装这块真的是要好评，真的处处彰显细心，里外里有将近三层软泡沫，还不算包装盒里面的绒，就这种包装想碎都难
材质特点：标准的紫砂材质，复水性很好
出水难易：开口很大，无论是泡茶还是开水都很方便
容量大小：标准容量，大小适中，太大也不好，喝不完茶凉了就不好喝了
清洗难易：非常好清洗，紫砂绝对是喝茶必备"
1,已经收到啦，很不错爱了爱了，到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物高颜值，材质外观和质量一看就很上档次，非常喜欢终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接。
0,碗上面有瑕疵，汤碗底部有明显的磨痕
0,有个碟子破了破了破了
2,第一次买轻盈光透，过了几天再买，收到四只又厚又重的碗，真是搞笑。算了，懒得换了
2,少了点筷子都算上件了是吧
1,想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！
0,倒了开水 杯子直接裂开 吐了
0,发错了，做工也不好
2,比较好看，就是可惜有一个盘子上面有二个疵点，很明显
1,美观程度：颜色纯粹通透，看着很有质感外观设计：外观简洁大方，通体一色，单个看多个看都很耐看表面手感：光滑无瑕疵其他特色：包装很严实，拆开检查全部完好，值得购买。
2,不象图上那样通透，所以价格偏高。
1,包装特点：包装上档次，很漂亮材质特点：做工精细，材质光滑容量大小：大小合适，适合2-3人喝茶清洗难易：清洗方便
0,谁买谁后悔系列，两个碗，每个都有特别大且洗不掉的黑点，明明是次品，卖家说正常，还是加点钱线下买比较好。
0,烂的，退货太麻烦，不值当的
2,碟子浅，贵，小！就是西餐厅放一对刀叉甚至餐巾纸那种小盘，谨慎买！
0,碗底太薄了
0,东西一般。不耐脏。
2,手工一般有点显@跟图片差不多
2,没有图片看的好
1,看起来很漂亮，用起来也很舒服
1,买给妈妈用的，直接快递到妈妈家了，我没看到货。应该不错，毕竟价格在这里，妈妈也说可以。好评。碗有蛮大，装菜蛮好的，希望耐用
1,碗质量很不错，很好用，以后有需要会再次购买。
2,凑合用吧，说实在不咋地，太糙了
2,造型不很规则，强度尚可
1,已经是二次购买了。这个杯子手感很好、容量大、色泽温润、轻舟慢钓芦苇丛的意境也好！没有建盏的艳丽、却很雅致清新！做主人杯、待客杯都很大气！
0,质量不是太好，稍微碰到桌面，碗口就碎了
2,使用后的评价，最近新冠，我把所有的盘碗水煮消毒，然后一个盘子边沿的瓷嘣了。不敢用了，怕划手，丢掉了。综合评价：不咋滴！
1,质量很好，很漂亮，家里全是大盘子一直想买几个小一点的盘子，在网上选了很久，这款真的不错，超级喜欢，拌个小咸菜，放点少的东西很方便，特别是和市场买的那种很薄的盘子的手感很不一样，有手感，放在桌子上感觉菜都多了一份香气
2,谢谢快递员老哥，速度态度都很好，东西很不错：D          收到后有个小洞，懒得退了
2,不满意   杯子有黑点   壶嘴有缺口
2,价格略高，美团同款同数十几块
0,其他特色：无
2,"才用了4,5次吧"
2,杯子中间有黑点，看着难受?
2,盘子底部不算平整，放不稳当，底部有小瑕疵
0,碗的品质太差。有几个碗不圆。高低不平。都没市场街边的好。京东这个产品太差。
1,质量真不错，又美观大方。
1,"美观程度：漂亮
使用难易：易
瓷质效果：釉面光亮
瓷质品质：优
釉面品质：光亮
美浓烧的蔬菜系列，特别漂亮，质地厚实釉面光亮，每次就餐看着餐盘心情自然而然地就非常愉悦了"
1,宝贝到了，物流蛮快的，包装也好，商家有心了，客服态度好，大爱
2,杯子还行，不过为什么没有勺子跟盖子？少了这两个杯子要来干嘛？能买这种杯子的基本都是喝自己冲调的饮品，买这种杯子少了盖子完全不和谐好不好，而且不卫生，如果是少了勺子跟盖子还不如买个小小的玻璃杯呢。
1,"美观程度：整体不错，买得是牛奶杯这款，白色的
外观设计：外观形状有点收敛，杯口呈聚拢状的，有一个把手，小巧玲珑，
表面手感：手感光滑，没有瑕疵，水杯表面花纹有凸起来的感觉
手工工艺：水杯插画很好看，很喜欢，很文艺，
实用效果：可以装开水，凉开，泡牛奶，泡麦片，咖啡等，都行"
1,很好的茶具  茶具各种用具齐全  摆在办公室里平时接待客户朋友都很有面子  非常满意的一套茶具  我的朋友来看到了也很喜欢  我也会向我身边的朋友推荐的  祝店家生意兴隆
1,"美观程度：美
花型设计：美
清洗难易：容易清洗
做工品质：一流
瓷质效果：光亮
美观程度：一流"
1,尺寸合适，质量很好，比较有厚度，非常的喜欢，需要还买。
1,非常超值的一款套装，关键是还非常实用，瓷的质地当然不是那么完美，但也没什么大的瑕疵。器型很好，除了汤勺有点多。。。???很喜欢，感谢商家
2,拿到手不是太满意，图片感觉和我想象有点出入，把手偏小，对比整体偏大，有点滑手，我感觉以后会摔碎，盖子合上不平整，凑合着用吧。
0,味道太重，问的头疼，做工粗糙
1,送货及时 质感很好?
1,"美观程度：不错，杯子非常好看。上面的射手形状非常酷炫。
外观设计：挺科学的吧。握起来听舒适的。
表面手感：我敢摸着不错，因为表面比较光滑。
手工工艺：手工还是挺细节的，在一些边缘处都很光滑。
实用效果：用了这么久都还不错，杯子里面没有异味。
其他特色：用来泡奶茶挺好的。刚好能装得下。"
2,这样的价钱，不用说就知道质量了吧，还是超级超级失望，原因在于广告文案和实物相比之欺骗，真是这几年购物里倒数第二差的，还有烂掉的，不建议购买，家里根本没法用
0,瓷质效果：不怎么好，之前我有申请退货，商家不同意，结果一来，真心不想吐槽
0,发货速度非常慢 太失望了
0,今天才拆封，杯壁有一大块黑色污渍，我以为可以洗掉，结果洗不掉
1,包装特别好，裹了好多层，碗也很重，好看
1,一直想买一套纯白的饭碗，这款很符合购买预期。包装很仔细，收到货完整无缺。整体造型很流畅美观，容量也挺大，可以叠起来，非常喜欢。
1,看着很有质感，很喜欢这个风格。买多了。
0,对这个碗不想多说了，一个字，差
1,很漂亮的杯子，够大，卖家还送了漂亮的杯垫
0,打開就看見碎了一個，怎麼包的啊
1,"外观包装：有手提礼盒的包装，方便实惠，送礼也很有面子
美观程度：餐具叫五良青花，图案花纹还是很好看的
瓷质效果：瓷质很细腻，外表很光滑，很容易清洗
隔热效果：碗底部和盘子底部都有隔热的，在加上陶瓷本身也比较厚实，基本上用起来不烫
这个系列餐具花色很喜欢，购买套装后又回购了散件，非常好，京东物流也很快，第一天下单，第二天就能送到。"
1,有那么一点点小，其它都不错
0,这也太小了吧………想不出来能干啥了，喂点小猫当个饭碗正好
1,相当好看的面碗，之前买过一套，忍不住又买了一套。浓浓的日式风格，大小也很适合。盛面或汤都不错。美食离不开好看的器皿，美浓烧，的确很不错，
